,ratio,n_hits,name,automl name,did,automl did,MaxNominalAttDistinctValues,MaxNominalAttDistinctValues,NumberOfClasses,NumberOfClasses,NumberOfFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfNumericFeatures,NumberOfSymbolicFeatures,NumberOfSymbolicFeatures 
1685,0.75,1,QSAR-TID-12742,QSAR-TID-11,3980,3050,,,0.0,0.0,1026.0,1026.0,737.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1686,0.75,1,QSAR-TID-12742,QSAR-TID-10980,3980,3277,,,0.0,0.0,1026.0,1026.0,737.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1687,0.75,1,QSAR-TID-10183,QSAR-TID-11,3981,3050,,,0.0,0.0,1026.0,1026.0,706.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1688,0.75,1,QSAR-TID-10183,QSAR-TID-10980,3981,3277,,,0.0,0.0,1026.0,1026.0,706.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1689,0.75,1,QSAR-TID-12171,QSAR-TID-11,3982,3050,,,0.0,0.0,1026.0,1026.0,344.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1690,0.75,1,QSAR-TID-12171,QSAR-TID-10980,3982,3277,,,0.0,0.0,1026.0,1026.0,344.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1691,0.75,1,QSAR-TID-10545,QSAR-TID-11,3983,3050,,,0.0,0.0,1026.0,1026.0,22.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1692,0.75,1,QSAR-TID-10545,QSAR-TID-10980,3983,3277,,,0.0,0.0,1026.0,1026.0,22.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1693,0.75,1,QSAR-TID-10493,QSAR-TID-11,3984,3050,,,0.0,0.0,1026.0,1026.0,52.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1694,0.75,1,QSAR-TID-10493,QSAR-TID-10980,3984,3277,,,0.0,0.0,1026.0,1026.0,52.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1695,0.75,1,QSAR-TID-12724,QSAR-TID-11,3985,3050,,,0.0,0.0,1026.0,1026.0,1257.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1696,0.75,1,QSAR-TID-12724,QSAR-TID-10980,3985,3277,,,0.0,0.0,1026.0,1026.0,1257.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1697,0.75,1,QSAR-TID-101434,QSAR-TID-11,3986,3050,,,0.0,0.0,1026.0,1026.0,74.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1698,0.75,1,QSAR-TID-101434,QSAR-TID-10980,3986,3277,,,0.0,0.0,1026.0,1026.0,74.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1699,0.75,1,QSAR-TID-11871,QSAR-TID-11,3987,3050,,,0.0,0.0,1026.0,1026.0,462.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1700,0.75,1,QSAR-TID-11871,QSAR-TID-10980,3987,3277,,,0.0,0.0,1026.0,1026.0,462.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1701,0.75,1,QSAR-TID-101033,QSAR-TID-11,3988,3050,,,0.0,0.0,1026.0,1026.0,75.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1702,0.75,1,QSAR-TID-101033,QSAR-TID-10980,3988,3277,,,0.0,0.0,1026.0,1026.0,75.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1703,0.75,1,QSAR-TID-101278,QSAR-TID-11,3989,3050,,,0.0,0.0,1026.0,1026.0,79.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1704,0.75,1,QSAR-TID-101278,QSAR-TID-10980,3989,3277,,,0.0,0.0,1026.0,1026.0,79.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1705,0.75,1,QSAR-TID-194,QSAR-TID-11,3991,3050,,,0.0,0.0,1026.0,1026.0,5188.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1706,0.75,1,QSAR-TID-194,QSAR-TID-10980,3991,3277,,,0.0,0.0,1026.0,1026.0,5188.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1707,0.75,1,QSAR-TID-12104,QSAR-TID-11,3992,3050,,,0.0,0.0,1026.0,1026.0,118.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1708,0.75,1,QSAR-TID-12104,QSAR-TID-10980,3992,3277,,,0.0,0.0,1026.0,1026.0,118.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1709,0.75,1,QSAR-TID-10320,QSAR-TID-11,3993,3050,,,0.0,0.0,1026.0,1026.0,138.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1710,0.75,1,QSAR-TID-10320,QSAR-TID-10980,3993,3277,,,0.0,0.0,1026.0,1026.0,138.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1711,0.75,1,QSAR-TID-10797,QSAR-TID-11,3994,3050,,,0.0,0.0,1026.0,1026.0,47.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1712,0.75,1,QSAR-TID-10797,QSAR-TID-10980,3994,3277,,,0.0,0.0,1026.0,1026.0,47.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1713,0.75,1,QSAR-TID-101073,QSAR-TID-11,3995,3050,,,0.0,0.0,1026.0,1026.0,73.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1714,0.75,1,QSAR-TID-101073,QSAR-TID-10980,3995,3277,,,0.0,0.0,1026.0,1026.0,73.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1715,0.75,1,QSAR-TID-10207,QSAR-TID-11,3996,3050,,,0.0,0.0,1026.0,1026.0,89.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1716,0.75,1,QSAR-TID-10207,QSAR-TID-10980,3996,3277,,,0.0,0.0,1026.0,1026.0,89.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1717,0.75,1,QSAR-TID-51,QSAR-TID-11,3997,3050,,,0.0,0.0,1026.0,1026.0,3356.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1718,0.75,1,QSAR-TID-51,QSAR-TID-10980,3997,3277,,,0.0,0.0,1026.0,1026.0,3356.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1719,0.75,1,QSAR-TID-11430,QSAR-TID-11,3999,3050,,,0.0,0.0,1026.0,1026.0,614.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1720,0.75,1,QSAR-TID-11430,QSAR-TID-10980,3999,3277,,,0.0,0.0,1026.0,1026.0,614.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1721,0.75,1,QSAR-TID-106,QSAR-TID-11,4000,3050,,,0.0,0.0,1026.0,1026.0,1236.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1722,0.75,1,QSAR-TID-106,QSAR-TID-10980,4000,3277,,,0.0,0.0,1026.0,1026.0,1236.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1723,0.75,1,QSAR-TID-102718,QSAR-TID-11,4002,3050,,,0.0,0.0,1026.0,1026.0,31.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1724,0.75,1,QSAR-TID-102718,QSAR-TID-10980,4002,3277,,,0.0,0.0,1026.0,1026.0,31.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1725,0.75,1,QSAR-TID-102711,QSAR-TID-11,4003,3050,,,0.0,0.0,1026.0,1026.0,74.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1726,0.75,1,QSAR-TID-102711,QSAR-TID-10980,4003,3277,,,0.0,0.0,1026.0,1026.0,74.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1727,0.75,1,QSAR-TID-100075,QSAR-TID-11,4004,3050,,,0.0,0.0,1026.0,1026.0,145.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1728,0.75,1,QSAR-TID-100075,QSAR-TID-10980,4004,3277,,,0.0,0.0,1026.0,1026.0,145.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1729,0.75,1,QSAR-TID-48,QSAR-TID-11,4005,3050,,,0.0,0.0,1026.0,1026.0,551.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1730,0.75,1,QSAR-TID-48,QSAR-TID-10980,4005,3277,,,0.0,0.0,1026.0,1026.0,551.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1731,0.75,1,QSAR-TID-100995,QSAR-TID-11,4006,3050,,,0.0,0.0,1026.0,1026.0,785.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1732,0.75,1,QSAR-TID-100995,QSAR-TID-10980,4006,3277,,,0.0,0.0,1026.0,1026.0,785.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1733,0.75,1,QSAR-TID-101058,QSAR-TID-11,4008,3050,,,0.0,0.0,1026.0,1026.0,594.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1734,0.75,1,QSAR-TID-101058,QSAR-TID-10980,4008,3277,,,0.0,0.0,1026.0,1026.0,594.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1735,0.75,1,QSAR-TID-163,QSAR-TID-11,4009,3050,,,0.0,0.0,1026.0,1026.0,2570.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1736,0.75,1,QSAR-TID-163,QSAR-TID-10980,4009,3277,,,0.0,0.0,1026.0,1026.0,2570.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1737,0.75,1,QSAR-TID-10426,QSAR-TID-11,4010,3050,,,0.0,0.0,1026.0,1026.0,27.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1738,0.75,1,QSAR-TID-10426,QSAR-TID-10980,4010,3277,,,0.0,0.0,1026.0,1026.0,27.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1739,0.75,1,QSAR-TID-10926,QSAR-TID-11,4011,3050,,,0.0,0.0,1026.0,1026.0,62.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1740,0.75,1,QSAR-TID-10926,QSAR-TID-10980,4011,3277,,,0.0,0.0,1026.0,1026.0,62.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1741,0.75,1,QSAR-TID-215,QSAR-TID-11,4012,3050,,,0.0,0.0,1026.0,1026.0,726.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1742,0.75,1,QSAR-TID-215,QSAR-TID-10980,4012,3277,,,0.0,0.0,1026.0,1026.0,726.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1743,0.75,1,QSAR-TID-12268,QSAR-TID-11,4013,3050,,,0.0,0.0,1026.0,1026.0,1352.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1744,0.75,1,QSAR-TID-12268,QSAR-TID-10980,4013,3277,,,0.0,0.0,1026.0,1026.0,1352.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1745,0.75,1,QSAR-TID-103453,QSAR-TID-11,4014,3050,,,0.0,0.0,1026.0,1026.0,73.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1746,0.75,1,QSAR-TID-103453,QSAR-TID-10980,4014,3277,,,0.0,0.0,1026.0,1026.0,73.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1747,0.75,1,QSAR-TID-11575,QSAR-TID-11,4015,3050,,,0.0,0.0,1026.0,1026.0,1490.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1748,0.75,1,QSAR-TID-11575,QSAR-TID-10980,4015,3277,,,0.0,0.0,1026.0,1026.0,1490.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1749,0.75,1,QSAR-TID-12708,QSAR-TID-11,4016,3050,,,0.0,0.0,1026.0,1026.0,469.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1750,0.75,1,QSAR-TID-12708,QSAR-TID-10980,4016,3277,,,0.0,0.0,1026.0,1026.0,469.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1751,0.75,1,QSAR-TID-11110,QSAR-TID-11,4017,3050,,,0.0,0.0,1026.0,1026.0,969.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1752,0.75,1,QSAR-TID-11110,QSAR-TID-10980,4017,3277,,,0.0,0.0,1026.0,1026.0,969.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1753,0.75,1,QSAR-TID-12983,QSAR-TID-11,4019,3050,,,0.0,0.0,1026.0,1026.0,810.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1754,0.75,1,QSAR-TID-12983,QSAR-TID-10980,4019,3277,,,0.0,0.0,1026.0,1026.0,810.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1755,0.75,1,QSAR-TID-11225,QSAR-TID-11,4020,3050,,,0.0,0.0,1026.0,1026.0,2585.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1756,0.75,1,QSAR-TID-11225,QSAR-TID-10980,4020,3277,,,0.0,0.0,1026.0,1026.0,2585.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1757,0.75,1,QSAR-TID-100863,QSAR-TID-11,4021,3050,,,0.0,0.0,1026.0,1026.0,350.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1758,0.75,1,QSAR-TID-100863,QSAR-TID-10980,4021,3277,,,0.0,0.0,1026.0,1026.0,350.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1759,0.75,1,QSAR-TID-10625,QSAR-TID-11,4022,3050,,,0.0,0.0,1026.0,1026.0,40.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1760,0.75,1,QSAR-TID-10625,QSAR-TID-10980,4022,3277,,,0.0,0.0,1026.0,1026.0,40.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1761,0.75,1,QSAR-TID-30027,QSAR-TID-11,4023,3050,,,0.0,0.0,1026.0,1026.0,83.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1762,0.75,1,QSAR-TID-30027,QSAR-TID-10980,4023,3277,,,0.0,0.0,1026.0,1026.0,83.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1763,0.75,1,QSAR-TID-10142,QSAR-TID-11,4024,3050,,,0.0,0.0,1026.0,1026.0,2872.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1764,0.75,1,QSAR-TID-10142,QSAR-TID-10980,4024,3277,,,0.0,0.0,1026.0,1026.0,2872.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1765,0.75,1,QSAR-TID-11361,QSAR-TID-11,4025,3050,,,0.0,0.0,1026.0,1026.0,79.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1766,0.75,1,QSAR-TID-11361,QSAR-TID-10980,4025,3277,,,0.0,0.0,1026.0,1026.0,79.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1767,0.75,1,QSAR-TID-17085,QSAR-TID-11,4026,3050,,,0.0,0.0,1026.0,1026.0,1159.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1768,0.75,1,QSAR-TID-17085,QSAR-TID-10980,4026,3277,,,0.0,0.0,1026.0,1026.0,1159.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1769,0.75,1,QSAR-TID-11907,QSAR-TID-11,4027,3050,,,0.0,0.0,1026.0,1026.0,270.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1770,0.75,1,QSAR-TID-11907,QSAR-TID-10980,4027,3277,,,0.0,0.0,1026.0,1026.0,270.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1771,0.75,1,QSAR-TID-10277,QSAR-TID-11,4028,3050,,,0.0,0.0,1026.0,1026.0,886.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1772,0.75,1,QSAR-TID-10277,QSAR-TID-10980,4028,3277,,,0.0,0.0,1026.0,1026.0,886.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1773,0.75,1,QSAR-TID-11296,QSAR-TID-11,4029,3050,,,0.0,0.0,1026.0,1026.0,156.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1774,0.75,1,QSAR-TID-11296,QSAR-TID-10980,4029,3277,,,0.0,0.0,1026.0,1026.0,156.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1775,0.75,1,QSAR-TID-17086,QSAR-TID-11,4030,3050,,,0.0,0.0,1026.0,1026.0,74.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1776,0.75,1,QSAR-TID-17086,QSAR-TID-10980,4030,3277,,,0.0,0.0,1026.0,1026.0,74.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1777,0.75,1,QSAR-TID-10402,QSAR-TID-11,4031,3050,,,0.0,0.0,1026.0,1026.0,65.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1778,0.75,1,QSAR-TID-10402,QSAR-TID-10980,4031,3277,,,0.0,0.0,1026.0,1026.0,65.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1779,0.75,1,QSAR-TID-101504,QSAR-TID-11,4032,3050,,,0.0,0.0,1026.0,1026.0,99.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1780,0.75,1,QSAR-TID-101504,QSAR-TID-10980,4032,3277,,,0.0,0.0,1026.0,1026.0,99.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1781,0.75,1,QSAR-TID-30047,QSAR-TID-11,4033,3050,,,0.0,0.0,1026.0,1026.0,97.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1782,0.75,1,QSAR-TID-30047,QSAR-TID-10980,4033,3277,,,0.0,0.0,1026.0,1026.0,97.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1783,0.75,1,QSAR-TID-11054,QSAR-TID-11,4034,3050,,,0.0,0.0,1026.0,1026.0,344.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1784,0.75,1,QSAR-TID-11054,QSAR-TID-10980,4034,3277,,,0.0,0.0,1026.0,1026.0,344.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1785,0.75,1,QSAR-TID-11286,QSAR-TID-11,4037,3050,,,0.0,0.0,1026.0,1026.0,297.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1786,0.75,1,QSAR-TID-11286,QSAR-TID-10980,4037,3277,,,0.0,0.0,1026.0,1026.0,297.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1787,0.75,1,QSAR-TID-17024,QSAR-TID-11,4038,3050,,,0.0,0.0,1026.0,1026.0,373.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1788,0.75,1,QSAR-TID-17024,QSAR-TID-10980,4038,3277,,,0.0,0.0,1026.0,1026.0,373.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1789,0.75,1,QSAR-TID-30014,QSAR-TID-11,4039,3050,,,0.0,0.0,1026.0,1026.0,987.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1790,0.75,1,QSAR-TID-30014,QSAR-TID-10980,4039,3277,,,0.0,0.0,1026.0,1026.0,987.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1791,0.75,1,QSAR-TID-20162,QSAR-TID-11,4040,3050,,,0.0,0.0,1026.0,1026.0,156.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1792,0.75,1,QSAR-TID-20162,QSAR-TID-10980,4040,3277,,,0.0,0.0,1026.0,1026.0,156.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1793,0.75,1,QSAR-TID-100097,QSAR-TID-11,4041,3050,,,0.0,0.0,1026.0,1026.0,894.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1794,0.75,1,QSAR-TID-100097,QSAR-TID-10980,4041,3277,,,0.0,0.0,1026.0,1026.0,894.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1795,0.75,1,QSAR-TID-12536,QSAR-TID-11,4042,3050,,,0.0,0.0,1026.0,1026.0,202.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1796,0.75,1,QSAR-TID-12536,QSAR-TID-10980,4042,3277,,,0.0,0.0,1026.0,1026.0,202.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1797,0.75,1,QSAR-TID-103458,QSAR-TID-11,4043,3050,,,0.0,0.0,1026.0,1026.0,72.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1798,0.75,1,QSAR-TID-103458,QSAR-TID-10980,4043,3277,,,0.0,0.0,1026.0,1026.0,72.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1799,0.75,1,QSAR-TID-100862,QSAR-TID-11,4044,3050,,,0.0,0.0,1026.0,1026.0,177.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1800,0.75,1,QSAR-TID-100862,QSAR-TID-10980,4044,3277,,,0.0,0.0,1026.0,1026.0,177.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1801,0.75,1,QSAR-TID-259,QSAR-TID-11,4045,3050,,,0.0,0.0,1026.0,1026.0,4332.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1802,0.75,1,QSAR-TID-259,QSAR-TID-10980,4045,3277,,,0.0,0.0,1026.0,1026.0,4332.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1803,0.75,1,QSAR-TID-12955,QSAR-TID-11,4046,3050,,,0.0,0.0,1026.0,1026.0,532.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1804,0.75,1,QSAR-TID-12955,QSAR-TID-10980,4046,3277,,,0.0,0.0,1026.0,1026.0,532.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1805,0.75,1,QSAR-TID-101225,QSAR-TID-11,4047,3050,,,0.0,0.0,1026.0,1026.0,79.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1806,0.75,1,QSAR-TID-101225,QSAR-TID-10980,4047,3277,,,0.0,0.0,1026.0,1026.0,79.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1807,0.75,1,QSAR-TID-11727,QSAR-TID-11,4048,3050,,,0.0,0.0,1026.0,1026.0,1174.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1808,0.75,1,QSAR-TID-11727,QSAR-TID-10980,4048,3277,,,0.0,0.0,1026.0,1026.0,1174.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1809,0.75,1,QSAR-TID-282,QSAR-TID-11,4049,3050,,,0.0,0.0,1026.0,1026.0,479.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1810,0.75,1,QSAR-TID-282,QSAR-TID-10980,4049,3277,,,0.0,0.0,1026.0,1026.0,479.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1811,0.75,1,QSAR-TID-218,QSAR-TID-11,4050,3050,,,0.0,0.0,1026.0,1026.0,613.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1812,0.75,1,QSAR-TID-218,QSAR-TID-10980,4050,3277,,,0.0,0.0,1026.0,1026.0,613.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1813,0.75,1,QSAR-TID-11379,QSAR-TID-11,4051,3050,,,0.0,0.0,1026.0,1026.0,429.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1814,0.75,1,QSAR-TID-11379,QSAR-TID-10980,4051,3277,,,0.0,0.0,1026.0,1026.0,429.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1815,0.75,1,QSAR-TID-10264,QSAR-TID-11,4052,3050,,,0.0,0.0,1026.0,1026.0,146.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1816,0.75,1,QSAR-TID-10264,QSAR-TID-10980,4052,3277,,,0.0,0.0,1026.0,1026.0,146.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1817,0.75,1,QSAR-TID-30009,QSAR-TID-11,4053,3050,,,0.0,0.0,1026.0,1026.0,102.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1818,0.75,1,QSAR-TID-30009,QSAR-TID-10980,4053,3277,,,0.0,0.0,1026.0,1026.0,102.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1819,0.75,1,QSAR-TID-11168,QSAR-TID-11,4054,3050,,,0.0,0.0,1026.0,1026.0,62.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1820,0.75,1,QSAR-TID-11168,QSAR-TID-10980,4054,3277,,,0.0,0.0,1026.0,1026.0,62.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1821,0.75,1,QSAR-TID-10654,QSAR-TID-11,4055,3050,,,0.0,0.0,1026.0,1026.0,122.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1822,0.75,1,QSAR-TID-10654,QSAR-TID-10980,4055,3277,,,0.0,0.0,1026.0,1026.0,122.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
